vendor_id,po_id,item_name,quantity,contract_price,actual_amount,expected_amount,variance,variance_percentage,price_status,gold_load_timestamp
V0163,PO041620,Electrical Conveyor Belt Standard,251.2023478892497,0.0,173233.72,0.0,173233.72,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0172,PO041666,Mechanical Circuit Breaker Premium,297.0,0.0,108101.16,0.0,108101.16,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0343,PO041690,Fluid Safety Helmet Premium,15.0,0.0,9827.14,0.0,9827.14,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0446,PO041698,Mechanical Pvc Pipe Premium,492.0,0.0,190415.59,0.0,190415.59,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0094,PO041859,Safety Pneumatic Cylinder,192.0,0.0,28812.22,0.0,28812.22,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0189,PO041870,Electrical Pvc Pipe Kit,478.0,0.0,261368.97,0.0,261368.97,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0142,PO041955,Electrical Conveyor Belt,407.0,0.0,198400.81,0.0,198400.81,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0477,PO041994,Structural Flow Meter Premium,107.0,0.0,52014.49,0.0,52014.49,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0074,PO042019,Structural Conveyor Belt Standard,132.0,1760.4,212129.04,232372.80000000002,-20243.76000000001,-8.71,Undercharged,2026-07-12T08:48:38.325Z
V0388,PO042025,Electrical Safety Helmet Kit,176.0,0.0,71040.41,0.0,71040.41,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0474,PO042074,Safety Welding Rod Kit,204.0,0.0,96801.81,0.0,96801.81,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0399,PO042240,Mechanical Conveyor Belt,172.0,0.0,117151.12,0.0,117151.12,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0437,PO042302,Safety Hydraulic Pump Heavy Duty,81.0,0.0,26382.63,0.0,26382.63,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0470,PO042342,Safety Steel Rod Standard,231.0,0.0,45727.6,0.0,45727.6,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0080,PO042353,Fluid Conveyor Belt Kit,464.0,0.0,134801.34,0.0,134801.34,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0153,PO042416,Electrical Bearing Heavy Duty,370.0,0.0,70521.38,0.0,70521.38,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0380,PO042429,Fluid Safety Helmet Premium,191.0,0.0,93537.36,0.0,93537.36,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0247,PO042447,Structural Bearing Kit,314.0,0.0,126742.88,0.0,126742.88,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0154,PO042477,Mechanical Copper Wire Heavy Duty,19.0,0.0,1547.79,0.0,1547.79,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0056,PO042480,Fluid Flow Meter Kit,442.0,0.0,88302.22,0.0,88302.22,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0450,PO042481,Safety Hydraulic Pump Heavy Duty,29.0,0.0,16591.24,0.0,16591.24,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0381,PO042488,Mechanical Electric Motor Standard,331.0,0.0,30819.0,0.0,30819.0,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0484,PO042601,Electrical Steel Rod,468.0,0.0,139446.59,0.0,139446.59,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0398,PO042690,Structural Conveyor Belt Premium,216.0,0.0,134028.92,0.0,134028.92,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0230,PO042711,Fluid Lubricant Standard,209.0,0.0,162419.13,0.0,162419.13,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0316,PO042749,Fluid Conveyor Belt Kit,34.0,0.0,23644.57,0.0,23644.57,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0114,PO042776,Electrical Transformer Oil Kit,376.0,0.0,275249.69,0.0,275249.69,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0422,PO042795,Safety Transformer Oil Heavy Duty,290.0,0.0,236245.22,0.0,236245.22,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0358,PO042893,Structural Steel Rod Kit,359.0,0.0,511504.51,0.0,511504.51,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0473,PO042921,Electrical Conveyor Belt Heavy Duty,52.0,0.0,27251.87,0.0,27251.87,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0345,PO042932,Electrical Transformer Oil Kit,399.0,0.0,235729.35,0.0,235729.35,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0420,PO042946,Safety Transformer Oil Premium,198.0,0.0,68976.53,0.0,68976.53,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0194,PO042952,Mechanical Safety Helmet Standard,113.0,0.0,108101.16,0.0,108101.16,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0001,PO043061,Structural Pneumatic Cylinder Premium,215.0,0.0,124304.89,0.0,124304.89,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0341,PO043062,Safety Pressure Gauge Kit,261.0,0.0,102362.69,0.0,102362.69,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0254,PO043073,Instrumentation Electric Motor Premium,383.0,0.0,104736.6,0.0,104736.6,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0124,PO043083,Safety Flow Meter Kit,256.0,0.0,52692.14,0.0,52692.14,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0053,PO043088,Instrumentation Fasteners,251.2023478892497,0.0,305612.62,0.0,305612.62,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0381,PO043091,Fluid Steel Rod Standard,107.0,0.0,80302.7,0.0,80302.7,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0476,PO043101,Mechanical Electric Motor Premium,71.0,0.0,53378.15,0.0,53378.15,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0395,PO043162,Instrumentation Copper Wire Heavy Duty,2.0,0.0,201.76,0.0,201.76,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0350,PO043163,Mechanical Pressure Gauge Premium,201.0,0.0,132093.02,0.0,132093.02,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0173,PO043180,Safety Control Panel,298.0,0.0,213268.92,0.0,213268.92,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0360,PO043208,Safety Hydraulic Pump Standard,197.0,0.0,56630.26,0.0,56630.26,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0116,PO043245,Instrumentation Flow Meter Premium,352.0,1568.42,556783.9,552083.8400000001,4700.0599999999395,0.85,Overcharged,2026-07-12T08:48:38.325Z
V0130,PO043247,Electrical Circuit Breaker,221.0,0.0,167063.73,0.0,167063.73,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0091,PO043276,Safety Pressure Gauge Kit,440.0,0.0,245584.85,0.0,245584.85,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0472,PO043288,Structural Safety Helmet Heavy Duty,294.0,1037.42,308183.24,305001.48000000004,3181.759999999951,1.04,Overcharged,2026-07-12T08:48:38.325Z
V0054,PO043291,Instrumentation Hydraulic Pump Premium,25.0,3099.34,78024.6,77483.5,541.1000000000058,0.7,Overcharged,2026-07-12T08:48:38.325Z
V0057,PO043301,Electrical Bearing Heavy Duty,328.0,0.0,68927.87,0.0,68927.87,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0446,PO043342,Electrical Pneumatic Cylinder Kit,64.0,0.0,13709.24,0.0,13709.24,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0088,PO043395,Electrical Transformer Oil Kit,403.0,0.0,246924.55,0.0,246924.55,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0201,PO043401,Safety Transformer Oil Premium,206.0,0.0,28304.37,0.0,28304.37,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0108,PO043424,Instrumentation Bearing,246.0,0.0,55550.32,0.0,55550.32,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0486,PO043515,Mechanical Pressure Gauge Standard,8.0,0.0,3619.88,0.0,3619.88,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0083,PO043583,Electrical Steel Rod Standard,350.0,0.0,244539.42,0.0,244539.42,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0380,PO043666,Instrumentation Flow Meter Heavy Duty,456.0,0.0,1437751.03,0.0,1437751.03,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0130,PO043745,Safety Pressure Gauge Premium,300.0,0.0,91476.54,0.0,91476.54,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0260,PO043749,Instrumentation Transformer Oil Kit,251.2023478892497,0.0,37257.93,0.0,37257.93,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0468,PO043758,Instrumentation Hydraulic Pump Premium,80.0,0.0,54416.94,0.0,54416.94,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0246,PO043777,Safety Control Panel Heavy Duty,223.0,0.0,92796.29,0.0,92796.29,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0179,PO043821,Safety Flow Meter Kit,407.0,0.0,146434.23,0.0,146434.23,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0172,PO043852,Safety Flow Meter Kit,464.0,0.0,66020.78,0.0,66020.78,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0070,PO043857,Safety Pneumatic Cylinder,210.0,0.0,33524.89,0.0,33524.89,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0080,PO043898,Safety Conveyor Belt,20.0,0.0,14610.15,0.0,14610.15,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0120,PO043912,Electrical Gearbox Premium,132.0,0.0,62946.1,0.0,62946.1,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0316,PO043922,Electrical Gearbox Kit,161.0,0.0,105887.99,0.0,105887.99,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0424,PO043999,Mechanical Fasteners Heavy Duty,94.0,0.0,56598.45,0.0,56598.45,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0220,PO044046,Electrical Conveyor Belt Heavy Duty,68.0,0.0,11908.98,0.0,11908.98,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0126,PO044048,Electrical Conveyor Belt Heavy Duty,191.0,0.0,43783.99,0.0,43783.99,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0249,PO044088,Structural Flow Meter Premium,414.0,0.0,325856.27,0.0,325856.27,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0407,PO044162,Mechanical Circuit Breaker Premium,72.0,0.0,20810.62,0.0,20810.62,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0416,PO044248,Safety Control Panel Heavy Duty,203.0,0.0,118525.17,0.0,118525.17,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0221,PO044250,Structural Pneumatic Cylinder Premium,303.0,0.0,154239.17,0.0,154239.17,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0115,PO044280,Fluid Pneumatic Cylinder,7.0,0.0,1673.46,0.0,1673.46,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0031,PO044298,Electrical Conveyor Belt Standard,125.0,0.0,80968.82,0.0,80968.82,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0012,PO044325,Safety Conveyor Belt Standard,46.0,0.0,11124.42,0.0,11124.42,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0397,PO044327,Instrumentation Flow Meter Heavy Duty,128.0,0.0,73990.92,0.0,73990.92,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0387,PO044365,Electrical Bearing Heavy Duty,271.0,0.0,150747.63,0.0,150747.63,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0320,PO044413,Safety Pressure Gauge Premium,319.0,0.0,217283.33,0.0,217283.33,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0157,PO044414,Mechanical Fasteners Heavy Duty,443.0,0.0,228241.7,0.0,228241.7,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0236,PO044415,Safety Pressure Gauge Kit,252.0,0.0,171199.21,0.0,171199.21,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0253,PO044437,Safety Pneumatic Cylinder Kit,339.0,0.0,67841.52,0.0,67841.52,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0006,PO044445,Fluid Flow Meter Kit,279.0,0.0,199295.36,0.0,199295.36,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0471,PO044446,Mechanical Pressure Gauge Standard,259.0,0.0,57041.14,0.0,57041.14,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0487,PO044463,Electrical Steel Rod Kit,291.0,0.0,222279.15,0.0,222279.15,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0182,PO044478,Fluid Bearing Premium,352.0,0.0,53692.34,0.0,53692.34,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0114,PO044492,Safety Welding Rod Kit,486.0,0.0,365300.02,0.0,365300.02,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0344,PO044502,Fluid Flow Meter Kit,398.0,0.0,30844.55,0.0,30844.55,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0451,PO044616,Mechanical Pvc Pipe Premium,301.0,0.0,431194.9,0.0,431194.9,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0186,PO044640,Electrical Steel Rod Kit,51.0,0.0,39426.91,0.0,39426.91,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0032,PO044649,Safety Transformer Oil Heavy Duty,20.0,0.0,4899.84,0.0,4899.84,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0100,PO044707,Structural Conveyor Belt Standard,346.0,0.0,63369.34,0.0,63369.34,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0230,PO044733,Structural Pneumatic Cylinder Premium,449.0,0.0,357239.38,0.0,357239.38,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0057,PO044764,Electrical Safety Helmet Kit,269.0,0.0,131970.67,0.0,131970.67,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0256,PO044806,Mechanical Flow Meter,444.0,0.0,290250.32,0.0,290250.32,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0382,PO044836,Fluid Safety Helmet Kit,118.0,0.0,83283.76,0.0,83283.76,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0473,PO044867,Safety Control Panel Heavy Duty,163.0,0.0,60284.81,0.0,60284.81,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0322,PO044953,Electrical Conveyor Belt,325.0,0.0,223869.2,0.0,223869.2,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0144,PO044977,Safety Control Panel,200.0,0.0,108101.16,0.0,108101.16,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0425,PO045019,Mechanical Flow Meter,24.0,0.0,4842.94,0.0,4842.94,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0153,PO045052,Safety Transformer Oil Kit,164.0,0.0,117044.09,0.0,117044.09,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0406,PO045056,Safety Welding Rod Kit,224.0,324.44,66495.49,72674.56,-6179.069999999992,-8.5,Undercharged,2026-07-12T08:48:38.325Z
V0317,PO045073,Instrumentation Industrial Paint Heavy Duty,376.0,0.0,76935.77,0.0,76935.77,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0021,PO045098,Fluid Flow Meter Kit,345.0,0.0,92334.42,0.0,92334.42,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0236,PO045102,Mechanical Electric Motor Standard,59.0,0.0,4229.16,0.0,4229.16,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0289,PO045171,Structural Pvc Pipe Heavy Duty,233.0,0.0,72342.9,0.0,72342.9,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0444,PO045243,Instrumentation Steel Rod,354.0,0.0,243970.93,0.0,243970.93,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0380,PO045273,Structural Lubricant,83.0,0.0,21310.43,0.0,21310.43,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0098,PO045278,Safety Welding Rod Kit,253.0,0.0,183071.75,0.0,183071.75,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0075,PO045306,Mechanical Flow Meter,298.0,0.0,204509.3,0.0,204509.3,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0024,PO045319,Safety Conveyor Belt,84.0,0.0,65798.99,0.0,65798.99,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0165,PO045370,Structural Gearbox Heavy Duty,326.0,0.0,234920.88,0.0,234920.88,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0407,PO045421,Safety Hydraulic Pump Heavy Duty,452.0,0.0,108101.16,0.0,108101.16,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0355,PO045446,Mechanical Pressure Gauge Premium,428.0,0.0,209433.03,0.0,209433.03,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0351,PO045468,Structural Transformer Oil Kit,304.0,0.0,87501.21,0.0,87501.21,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0398,PO045570,Safety Pneumatic Cylinder,405.0,0.0,325052.48,0.0,325052.48,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0115,PO045613,Structural Steel Rod Kit,90.0,0.0,49361.78,0.0,49361.78,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0094,PO045637,Mechanical Fasteners Premium,470.0,0.0,218459.97,0.0,218459.97,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0422,PO045642,Electrical Circuit Breaker,386.0,0.0,83196.37,0.0,83196.37,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0158,PO045651,Fluid Lubricant Standard,436.0,0.0,311628.32,0.0,311628.32,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0380,PO045667,Mechanical Electric Motor Premium,8.0,0.0,7442.11,0.0,7442.11,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0074,PO045741,Structural Conveyor Belt Premium,393.0,0.0,246698.51,0.0,246698.51,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0316,PO045761,Structural Bearing Kit,500.0,0.0,39005.99,0.0,39005.99,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0387,PO045764,Structural Lubricant,408.0,0.0,101595.08,0.0,101595.08,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0172,PO045813,Electrical Conveyor Belt,306.0,0.0,165655.32,0.0,165655.32,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0402,PO045835,Instrumentation Flow Meter Kit,14.0,0.0,966.39,0.0,966.39,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0229,PO045839,Fluid Bearing Premium,438.0,0.0,199680.99,0.0,199680.99,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0468,PO045856,Safety Conveyor Belt Standard,11.0,0.0,1717.58,0.0,1717.58,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0155,PO045877,Fluid Lubricant Standard,476.0,0.0,326266.74,0.0,326266.74,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0280,PO045968,Structural Gearbox Heavy Duty,98.0,0.0,18592.8,0.0,18592.8,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0099,PO045970,Structural Gearbox Heavy Duty,90.0,0.0,36714.26,0.0,36714.26,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0388,PO046001,Instrumentation Transformer Oil Kit,316.0,0.0,217608.83,0.0,217608.83,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0483,PO046039,Fluid Safety Helmet Standard,281.0,0.0,109328.84,0.0,109328.84,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0176,PO046066,Instrumentation Flow Meter Heavy Duty,26.0,0.0,18736.34,0.0,18736.34,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0308,PO046086,Fluid Pneumatic Cylinder,364.0,0.0,755713.51,0.0,755713.51,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0201,PO046088,Electrical Conveyor Belt Standard,242.0,0.0,27577.67,0.0,27577.67,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0383,PO046105,Mechanical Fasteners Heavy Duty,459.0,0.0,261606.4,0.0,261606.4,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0470,PO046122,Fluid Conveyor Belt,191.0,0.0,384261.65,0.0,384261.65,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0177,PO046127,Instrumentation Fasteners,107.0,0.0,64508.85,0.0,64508.85,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0336,PO046147,Mechanical Pressure Gauge Premium,251.2023478892497,0.0,54812.16,0.0,54812.16,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0139,PO046157,Mechanical Electric Motor Premium,90.0,0.0,52365.87,0.0,52365.87,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0144,PO046164,Safety Transformer Oil Standard,401.0,0.0,343815.88,0.0,343815.88,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0487,PO046175,Fluid Safety Helmet Kit,251.2023478892497,0.0,53671.53,0.0,53671.53,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0218,PO046177,Mechanical Welding Rod Heavy Duty,38.0,0.0,23255.35,0.0,23255.35,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0321,PO046192,Fluid Conveyor Belt,329.0,0.0,79256.67,0.0,79256.67,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0462,PO046224,Instrumentation Safety Helmet,292.0,0.0,210300.11,0.0,210300.11,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0147,PO046267,Electrical Safety Helmet Kit,353.0,0.0,219696.8,0.0,219696.8,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0423,PO046292,Structural Bearing Kit,178.0,0.0,114650.02,0.0,114650.02,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0334,PO046295,Mechanical Circuit Breaker Premium,413.0,2944.41,1314246.3,1216041.3299999998,98204.9700000002,8.08,Overcharged,2026-07-12T08:48:38.325Z
V0083,PO046304,Structural Safety Helmet Heavy Duty,19.0,0.0,17921.66,0.0,17921.66,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0260,PO046305,Structural Safety Helmet Heavy Duty,112.0,0.0,23976.51,0.0,23976.51,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0194,PO046316,Fluid Safety Helmet Kit,105.0,0.0,149363.99,0.0,149363.99,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0210,PO046327,Safety Conveyor Belt Standard,366.0,0.0,53986.92,0.0,53986.92,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0043,PO046333,Instrumentation Industrial Paint Heavy Duty,189.0,0.0,42712.26,0.0,42712.26,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0361,PO046389,Electrical Transformer Oil Standard,453.0,0.0,74401.54,0.0,74401.54,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0495,PO046423,Safety Conveyor Belt,147.0,0.0,35829.95,0.0,35829.95,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0078,PO046457,Mechanical Safety Helmet Standard,55.0,0.0,20306.3,0.0,20306.3,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0182,PO046498,Electrical Transformer Oil Kit,46.0,0.0,27316.51,0.0,27316.51,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0441,PO046527,Fluid Steel Rod Standard,477.0,0.0,222788.18,0.0,222788.18,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0367,PO046532,Instrumentation Electric Motor Premium,94.0,0.0,14866.86,0.0,14866.86,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0238,PO046715,Mechanical Flow Meter,335.0,0.0,115306.68,0.0,115306.68,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0050,PO046746,Instrumentation Circuit Breaker Standard,311.0,0.0,200079.57,0.0,200079.57,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0186,PO046756,Electrical Gearbox Premium,472.0,0.0,39135.59,0.0,39135.59,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0346,PO046764,Instrumentation Bearing,432.0,0.0,102812.86,0.0,102812.86,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0469,PO046773,Fluid Conveyor Belt,361.0,0.0,746347.96,0.0,746347.96,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0080,PO046858,Mechanical Copper Wire Heavy Duty,249.0,0.0,135288.29,0.0,135288.29,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0344,PO046876,Safety Welding Rod Kit,226.0,0.0,71250.66,0.0,71250.66,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0335,PO046890,Mechanical Electric Motor Premium,243.0,0.0,54791.27,0.0,54791.27,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0165,PO046960,Safety Transformer Oil Standard,490.0,0.0,110097.42,0.0,110097.42,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0407,PO047093,Fluid Safety Helmet Kit,389.0,0.0,214896.09,0.0,214896.09,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0257,PO047112,Mechanical Pressure Gauge Premium,258.0,0.0,150571.35,0.0,150571.35,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0335,PO047127,Electrical Transformer Oil Standard,287.0,0.0,162979.59,0.0,162979.59,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0138,PO047219,Instrumentation Copper Wire Heavy Duty,431.0,0.0,333730.93,0.0,333730.93,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0001,PO047275,Instrumentation Valves Heavy Duty,44.0,0.0,21208.89,0.0,21208.89,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0009,PO047292,Fluid Safety Helmet Standard,342.0,0.0,127446.57,0.0,127446.57,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0415,PO047419,Instrumentation Safety Helmet,97.0,0.0,9059.88,0.0,9059.88,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0143,PO047452,Fluid Flow Meter Kit,141.0,0.0,81993.12,0.0,81993.12,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0069,PO047473,Electrical Circuit Breaker,208.0,0.0,137265.14,0.0,137265.14,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0234,PO047476,Structural Flow Meter Premium,234.0,0.0,416575.79,0.0,416575.79,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0486,PO047494,Structural Transformer Oil Kit,414.0,0.0,65049.18,0.0,65049.18,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0246,PO047613,Mechanical Copper Wire Heavy Duty,351.0,0.0,175271.65,0.0,175271.65,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0018,PO047623,Mechanical Circuit Breaker Heavy Duty,18.0,0.0,12609.3,0.0,12609.3,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0090,PO047646,Instrumentation Safety Helmet,172.0,0.0,25548.04,0.0,25548.04,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0280,PO047669,Mechanical Fasteners Heavy Duty,202.0,0.0,45948.41,0.0,45948.41,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0475,PO047684,Safety Lubricant Kit,84.0,0.0,44373.96,0.0,44373.96,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0223,PO047697,Instrumentation Safety Helmet,135.0,0.0,72148.64,0.0,72148.64,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0123,PO047741,Mechanical Pvc Pipe Premium,428.0,0.0,122403.13,0.0,122403.13,0.0,Overcharged,2026-07-12T08:48:38.325Z
V0173,PO047762,Safety Pneumatic Cylinder Kit,487.0,0.0,251922.06,0.0,251922.06,0.0,Overcharged,2026-07-12T08:48:38.325Z
