invoice_id,po_id,vendor_id,invoiced_amount,invoice_date,payment_status
INV082881,PO015180,V0318,9541.01,2024-07-14,Paid
INV082882,PO002899,V0415,48228.62,2025-01-28,Paid
INV082883,PO023826,V0030,51165.51,2025-08-31,Paid
INV082884,PO094099,V0034,62165.1,2022-03-23,Paid
INV082885,PO081564,V0176,149723.12,2022-01-23,Pending
INV082886,PO096524,V0217,37475.12,2022-03-27,Paid
INV082887,PO079328,V0289,134636.64,2024-12-19,Paid
INV082888,PO075060,V0097,28349.99,2024-01-20,Paid
INV082889,PO045668,V0053,52365.93,2024-12-31,Pending
INV082890,PO096954,V0085,514375.05,2024-06-10,Pending
INV082891,PO001246,V0326,165598.97,2025-04-29,Paid
INV082892,PO018710,V0158,23702.37,2025-08-09,Paid
INV082893,PO056678,V0480,107016.91,2023-12-27,Paid
INV082894,PO035134,V0305,530764.66,2025-08-15,Paid
INV082895,PO027690,,966259.82,2025-02-26,Paid
INV082896,PO019523,V0150,60257.85,2023-10-01,Paid
INV082897,PO031936,V0264,15915.55,2023-05-02,Overdue
INV082898,PO041103,V0254,113604.38,2025-08-14,Paid
INV082899,PO059294,,23096.25,2025-02-06,Paid
INV082900,PO024730,V0194,176924.41,2023-03-01,Overdue
INV082901,PO072798,V0378,328164.05,2024-01-04,Paid
INV082902,PO052421,V0189,141365.53,2025-05-17,Paid
INV082903,PO020858,V0292,31044.18,2025-07-11,Paid
INV082904,PO064249,V0421,17523.89,2022-09-25,Pending
INV082905,PO057338,V0312,37226.03,2022-09-05,Paid
INV082906,PO090646,V0077,392462.43,2024-11-09,Paid
INV082907,PO081462,V0339,212354.25,2024-02-23,Paid
INV082908,PO039549,V0449,12618.26,2024-10-13,Paid
INV082909,PO088890,V0423,969893.07,2023-07-21,Paid
INV082910,PO079853,V0211,29147.63,2024-06-16,Paid
INV082911,PO012981,V0149,1086597.36,2025-03-19,Paid
INV082912,PO049939,V0446,10178.56,2023-11-29,Paid
INV082913,PO071842,V0355,178086.96,2022-02-20,Paid
INV082914,PO066002,V0458,1026616.1,2025-01-10,Paid
INV082915,PO096534,V0004,21696.79,2023-04-09,Paid
INV082916,PO010712,V0291,201708.56,2023-04-05,Paid
INV082917,PO032909,V0005,179879.67,2024-09-23,Pending
INV082918,PO083648,V0229,1536005.45,2022-02-19,Pending
INV082919,PO011832,V0489,219342.44,2023-01-12,Paid
INV082920,PO001992,V0370,24023.03,2025-01-26,Paid
INV082921,PO058615,V0353,32409.99,2026-01-31,Paid
INV082922,PO082623,V0131,165772.95,2023-10-04,Overdue
INV082923,PO057514,V0452,117113.78,2024-05-30,Pending
INV082924,PO092379,V0443,47630.2,2024-09-30,Paid
INV082925,PO067618,V0260,104684.26,2024-10-11,Paid
INV082926,PO043293,V0304,26664.46,2025-12-02,Overdue
INV082927,PO091546,V0209,2806.05,2024-06-09,Paid
INV082928,PO075159,V0435,92949.49,2022-04-25,Paid
INV082929,PO037924,V0364,107019.9,2025-10-05,Paid
INV082930,PO044406,V0059,51598.75,2022-05-09,Pending
INV082931,PO033033,V0275,156587.63,2022-04-30,Paid
INV082932,PO023850,V0448,1283377.66,2024-03-06,Overdue
INV082933,PO083684,V0192,109949.56,2024-10-04,Paid
INV082934,PO024131,V0466,82924.84,2025-01-15,Paid
INV082935,PO057351,V0123,,2023-02-09,Paid
INV082936,PO094231,V0135,20987.38,2024-09-02,Paid
INV082937,PO058784,V0247,182619.71,2024-08-07,Paid
INV082938,PO064784,V0059,119905.62,2022-05-23,Pending
INV082939,PO090125,V0422,-38957.91,2022-05-28,Paid
INV082940,PO022264,V0241,522524.77,2025-13-45,Paid
INV082941,PO065083,V0290,154501.6,2023-12-12,Pending
INV082942,PO030978,V0256,987516.33,2025-10-03,Pending
INV082943,PO033716,V0380,127978.53,2023-06-13,Pending
INV082944,PO077441,V0302,47776.91,2024-05-27,Paid
INV082945,PO003782,V0485,966453.53,2024-05-09,Paid
INV082946,PO091958,V0244,152366.79,2024-04-20,Paid
INV082947,PO003347,V0497,511289.1,2022-07-23,Paid
INV082948,PO093281,V0353,6116.0,2024-01-11,Paid
INV082949,PO064133,V0080,21594.99,2025-10-12,Paid
INV082950,PO014156,V0470,9657.66,2024-04-08,Paid
INV082951,PO016337,V0118,283665.17,2023-06-11,Pending
INV082952,PO050963,V0393,,2024-11-16,Paid
INV082953,PO091240,V0125,5190.27,2025-08-03,Paid
INV082954,PO056362,V0269,393486.89,2025-07-18,Paid
INV082955,PO051865,V0319,29428.25,2023-03-18,Paid
INV082956,PO089379,V0090,141181.13,2024-07-03,Paid
INV082957,PO077321,V0009,93667.26,2023-03-10,Paid
INV082958,PO072416,V0497,1252565.97,2023-06-09,Pending
INV082959,PO060455, V0381 ,58412.66,2025-10-24,Paid
INV082960,PO070072,V0211,209240.14,2023-02-08,Paid
INV082961,PO085030,V0385,330799.19,2023-05-04,Paid
INV082962,PO020589,V0026,256261.92,2022-05-22,Paid
INV082963,PO002478,V0096,45917.52,2022-09-12,Paid
INV082964,PO026021,V0318,64593.22,2022-08-24,Paid
INV082965,PO088410,V0193,361468.83,2022-08-26,Paid
INV082966,PO082301,V0006,49970.28,2022-04-14,Paid
INV082967,PO046652,V0289,185130.32,2025-10-20,Paid
INV082968,PO035390,V0497,324040.67,2025-06-14,Paid
INV082969,PO036350,V0257,218242.06,2024-06-25,Paid
INV082970,PO005663,V0403,310418.62,2024-04-27,Paid
INV082971,PO019486,V0182,26154.11,2024-04-07,Overdue
INV082972,PO092935,V0053,,2025-05-29,Overdue
INV082973,PO067742,V0124,63241.04,2022-11-11,Paid
INV082974,PO036208,V0368,307307.34,2023-03-14,Paid
INV082975,PO001383,V0220,24594.8,9999-99-99,Overdue
INV082976,PO025199,V0141,298817.73,2024-04-05,Paid
INV082977,PO078374,V0252,33695.97,2024-04-07,Pending
INV082978,PO038291,V0232,172252.31,2024-02-06,Paid
INV082979,PO057174,V0312,76682.3,2022-10-16,Paid
INV082980,PO063392,V0257,208552.14,2022-07-08,Pending
INV082981,PO064158,V0266,139728.28,2022-08-12,Paid
INV082982,PO065670,V0193,47746.78,2022-04-01,Overdue
INV082983,PO070333,V0269,21013.66,2024-08-20,Paid
INV082984,PO005797,V0026,824641.14,2023-05-10,Paid
INV082985,PO027215,V0199,191895.25,2025-12-07,Paid
INV082986,PO012494,V0009,335518.26,2022-10-15,Paid
INV082987,PO041468,V0432,130053.15,2025-01-12,Paid
INV082988,PO066066,V0303,1174.09,2025-13-45,Pending
INV082989,PO035007,V0424,954081.9,2022-07-15,Pending
INV082990,PO087997,V0226,141555.03,2025-10-22,Pending
INV082991,PO027833,V0153,609088.14,2023-05-07,Pending
INV082992,PO065942,V0144,231264.88,2022-01-24,Paid
INV082993,PO004184,V0448,250162.15,2023-04-24,Pending
INV082994,PO037471,V0378,242893.18,2022-02-25,Paid
INV082995,PO005553,V0130,169751.7,2025-01-08,Paid
INV082996,PO069906,V0013,20197.52,2022-10-30,Paid
INV082997,PO097250,V0072,37672.73,2022-11-04,Paid
INV082998,PO008253,V0203,22913.19,2022-07-19,Pending
INV082999,PO013390,V0194,44083.01,2025-01-28,Paid
INV083000,PO098183,V0483,263422.53,2026-01-12,Overdue
INV083001,PO021825,V0427,152165.03,2022-06-22,Paid
INV083002,PO015220,V0172,64874.96,2023-09-16,Paid
INV083003,PO094744,V0028,-148376.8,2022-06-28,Paid
INV083004,PO010912,V0124,72615.77,2022-04-29,Paid
INV083005,,V0135,139708.15,2024-05-31,Pending
INV083006,PO003111, V0157 ,322808.86,2023-01-28,Paid
INV083007,PO079429,V0238,284348.29,2024-06-21,Overdue
INV083008,PO052487,V0060,79761.85,2024-05-22,Pending
INV083009,PO001022,V0228,37295.68,2022-11-09,Pending
INV083010,,V0212,220316.65,2025-04-15,Paid
INV083011,PO077079,V0418,8786.02,2022-06-06,Paid
INV083012,PO061969, V0238 ,79873.76,2025-07-19,Paid
INV083013,PO039246,V0247,269605.47,2025-10-17,Paid
INV083014,PO001216,V0378,702203.51,2024-10-31,Paid
INV083015,PO012630,V0099,140136.88,2024-11-23,Paid
INV083016,PO082972,V0054,847150.58,2022-11-25,Paid
INV083017,PO036154,V0288,172490.38,2022-09-01,Paid
INV083018,PO097495,V0443,14651.74,2024-04-07,Overdue
INV083019,PO022546,V0244,85692.2,2025-07-02,Pending
INV083020,PO068718,V0400,263904.57,2023-04-26,Pending
INV083021,PO070265,V0238,698554.42,2023-08-29,Paid
INV083022,PO014829,V0158,,2022-09-02,Pending
INV083023,PO023340,V0192,52334.12,2023-07-23,Pending
INV083024,PO077376,V0451,4633.01,2024-10-05,Pending
INV083025,PO099843,V0246,71752.29,2025-08-04,Pending
INV083026,PO039182,V0224,326580.74,2025-06-05,Paid
INV083027,PO046055,,228258.73,2022-04-16,Paid
INV083028,PO043520,V0147,1703698.11,2024-04-16,Paid
INV083029,PO035217,V0198,187115.32,2022-04-06,Paid
INV083030,PO099823,V0046,26352.37,2024-12-06,Paid
INV083031,PO070739,V0114,11225.03,2024-04-24,Paid
INV083032,PO050895,V0451,129049.25,2023-12-05,Paid
INV083033,PO091815,V0312,340367.94,2022-11-24,Paid
INV083034,PO094853,V0156,20977.69,2023-09-12,Paid
INV083035,,V0476,772856.12,2025-03-21,Paid
INV083036,PO001332,V0221,31446.08,2024-08-27,Overdue
INV083037,PO009242,V0411,35253.34,2023-06-04,Paid
INV083038,PO093005,V0367,16998.61,2025-12-01,Pending
INV083039,PO016845,V0075,7798.22,2022-11-18,Pending
INV083040,PO048279,V0200,86328.14,2025-06-07,Pending
INV083041,PO042024,V0192,,2023-08-28,Paid
INV083042,PO069477,V0417,58363.94,2025-05-25,Pending
INV083043,PO062212,V0082,1833799.75,2022-06-05,Paid
INV083044,PO069201,V0092,73957.76,2022-11-23,Pending
INV083045,PO079188,V0012,72396.92,2022-09-29,Paid
INV083046,PO084142,V0169,9458.2,2023-10-16,Paid
INV083047,PO088618,V0016,1423164.65,2024-10-07,Overdue
INV083048,PO052321,V0275,206276.73,2024-07-23,Paid
INV083049,PO008359,V0403,73675.87,2023-06-17,Paid
INV083050,PO071878,V0185,104898.84,2023-03-16,Paid
INV083051,PO056935, V0122 ,744360.03,2022-05-11,Paid
INV083052,PO072120,V0221,98113.72,2023-09-16,Paid
INV083053,PO098863,V0250,16504.68,2025-04-13,Paid
INV083054,PO052902,V0466,7712.55,2023-04-15,Paid
INV083055,PO017938,V0453,137539.79,2022-08-22,Paid
INV083056,PO024169,V0302,238434.29,2024-02-19,Paid
INV083057,PO038070,V0252,56340.62,2025-10-26,Paid
INV083058,PO098001,V0402,26387.64,2023-11-30,Paid
INV083059,PO002462,V0226,42664.63,2022-04-16,Overdue
INV083060,PO035307,V0320,99822.89,2023-12-13,Paid
INV083061,PO048847,V0499,256873.02,2025-02-22,Paid
INV083062,PO013881,V0112,112895.72,2026-01-25,Overdue
INV083063,PO092702,V0024,47687.76,2024-02-01,Paid
INV083064,PO076027,V0282,626360.33,2025-12-09,Overdue
INV083065,PO034525,V0148,157591.5,2023-12-05,Pending
INV083066,PO039665,V0250,32620.44,2024-08-09,Pending
INV083067,PO019116,V0142,55441.85,2023-07-31,Paid
INV083068,PO061685,,222269.09,2024-06-22,Pending
INV083069,PO090600,V0374,,2024-07-27,Overdue
INV083070,PO095975,V0319,704375.61,2023-07-10,Paid
INV083071,PO034717,V0042,218791.39,2022-03-26,Pending
INV083072,PO048986,V0053,68122.13,2023-07-25,Paid
INV083073,PO045092,V0176,90812.39,2023-03-04,Pending
INV083074,PO027747,V0308,99233.68,2023-09-10,Pending
INV083075,PO065905,V0252,233391.59,2022-08-19,Overdue
INV083076,PO028592,V0040,152836.36,2022-11-11,Paid
INV083077,PO081811,V0489,96756.8,2025-05-30,Paid
INV083078,PO033727,V0267,18683.26,2023-01-11,Paid
INV083079,PO090370,V0393,91357.4,2022-02-04,Paid
INV083080,PO061941,V0370,105134.47,2025-12-03,Paid
INV083081,PO088784,V0440,422434.12,2024-12-22,Pending
INV083082,PO091748,V0092,25052.15,2023-11-06,Paid
INV083083,PO040040,V0280,503607.47,2025-07-27,Paid
INV083084,PO067952,V0380,231073.24,2022-06-06,Paid
INV083085,PO061169,V0345,43464.94,2024-05-09,Paid
INV083086,PO040227,V0380,55736.86,2023-10-04,Paid
INV083087,,V0425,-71556.25,2025-07-18,Paid
INV083088,PO047253,V0125,291616.88,2024-08-26,Pending
INV083089,,V0305,116239.93,2022-09-19,Paid
INV083090,PO045457,V0394,123647.74,2023-09-11,Pending
INV083091,PO019954,V0033,167719.33,2022-12-23,Paid
INV083092,PO090400,V0460,72629.09,2022-06-30,Paid
INV083093,PO075415,V0102,119842.77,2024-04-14,Paid
INV083094,PO086150,V0135,114680.37,2022-08-15,Paid
INV083095,PO005917,V0195,201851.99,2025-11-20,Paid
INV083096,PO038719,V0038,,2026-01-19,Paid
INV083097,PO004321,V0102,24598.56,2022-07-12,Paid
INV083098,PO084605,V0440,256281.38,2023-04-15,Paid
INV083099,PO002032,V0470,38394.7,2022-06-02,Paid
INV083100,PO078432,V0293,220310.58,2024-08-14,Paid
INV083101,PO084817,V0395,719255.75,2022-06-24,Paid
INV083102,PO066436,V0038,1574995.52,2025-05-23,Paid
INV083103,PO032496,V0103,15870.35,2023-07-26,Paid
INV083104,PO072598,V0358,137279.81,2025-10-12,Paid
INV083105,PO024950,V0491,834078.95,2025-06-23,Paid
INV083106,PO047189,V0132,214752.73,2025-02-14,Paid
INV083107,PO020564,V0326,256122.86,2022-02-22,Pending
INV083108,PO049634,V0454,9373.59,2023-01-10,Paid
INV083109,PO008172,V0443,252671.35,2025-11-11,Pending
INV083110,PO065808,V0036,80011.99,2024-04-29,Paid
INV083111,PO003536,V0250,280581.09,2023-07-21,Paid
INV083112,PO020999,V0390,69430.85,2023-11-11,Paid
INV083113,PO035843,V0284,18677.29,2025-01-22,Paid
INV083114,PO058161,V0209,165137.02,2024-05-21,Paid
INV083115,PO073716,V0306,45051.02,2023-10-06,Paid
INV083116,PO032548,V0452,162273.32,2023-05-05,Paid
INV083117,PO078311,V0331,54239.22,2022-06-17,Paid
INV083118,PO017181,,209037.38,2022-05-26,Paid
INV083119,PO073703,V0341,30988.69,2025-11-21,Paid
INV083120,PO040324,V0289,30441.97,2025-10-22,Paid
INV083121,PO018919,V0145,23178.02,2022-06-26,Paid
INV083122,PO033705,V0470,97104.37,2022-10-10,Pending
INV083123,PO059798,V0192,43754.34,2023-11-23,Pending
INV083124,PO043140,V0008,81489.05,2022-12-01,Paid
INV083125,PO012794,V0466,20368.59,2022-08-22,Overdue
INV083126,PO006098,V0070,299831.79,2023-09-10,Overdue
INV083127,PO076409,V0002,82893.99,2022-05-08,Paid
INV083128,PO014572,V0430,152823.82,2024-02-15,Paid
INV083129,PO098327,V0145,166122.1,2023-07-26,Pending
INV083130,,V0030,17638.74,2025-10-22,Pending
INV083131,PO000274,V0308,237650.28,2022-11-10,Paid
INV083132,PO082945,V0115,114827.91,2024-05-16,Paid
INV083133,PO093728,V0039,571642.9,2022-10-09,Paid
INV083134,PO076437,V0082,21907.07,2023-06-17,Paid
INV083135,PO024742,V0093,112320.81,2022-02-08,Paid
INV083136,PO055706,V0251,4491.53,2025-09-19,Pending
INV083137,PO074025,V0297,1275028.82,2025-03-05,Overdue
INV083138,PO040625,V0189,348442.06,2023-08-22,Paid
INV083139,PO057173,V0228,101187.91,2023-07-10,Paid
INV083140,PO059371,V0394,203235.08,2023-11-26,Overdue
INV083141,PO013405,V0224,132807.11,2025-05-24,Pending
INV083142,PO009129,V0199,401521.63,2022-05-02,Paid
INV083143,PO060395,V0062,185353.94,2022-03-30,Pending
INV083144,PO057440,V0191,41311.08,2025-08-11,Paid
INV083145,PO033339,V0135,45898.85,2022-04-04,Pending
INV083146,PO015236,V0181,1534162.43,2023-04-05,Paid
INV083147,PO090253,V0448,285926.73,2023-05-11,Paid
INV083148,PO054589,V0350,47952.35,2024-07-21,Pending
INV083149,PO072243,V0394,19851.49,2026-01-08,Pending
INV083150,PO031734,V0116,16474.1,2024-11-26,Paid
INV083151,PO033535,V0287,1386557.24,2022-05-31,Pending
INV083152,PO001627,V0339,155096.25,2024-03-25,Paid
INV083153,PO058177,V0108,196640.69,2024-04-15,Paid
INV083154,PO095537,V0427,13085.99,2022-10-06,Pending
INV083155,PO055473,V0146,97383.08,2025-04-16,Pending
INV083156,PO053863,V0088,58426.03,2025-12-22,Overdue
INV083157,PO098958,V0264,,2025-05-26,Paid
INV083158,PO077854,,11086.2,2023-07-10,Paid
INV083159,PO038603,V0109,73797.08,2024-08-12,Paid
INV083160,PO063711,V0274,114108.17,2025-11-11,Pending
INV083161,PO071161,V0272,100560.45,2026-01-03,Paid
INV083162,PO004607,,132709.72,2024-04-28,Paid
INV083163,PO085446,V0354,3935.35,2023-12-19,Paid
INV083164,PO070931,V0117,31667.88,2022-06-14,Paid
INV083165,PO079970,V0201,308376.98,2025-09-15,Pending
INV083166,PO029660,V0309,155753.8,2024-11-06,Paid
INV083167,PO053708,V0074,2542.21,2024-02-28,Paid
INV083168,PO031872,V0211,46078.78,2023-10-21,Overdue
INV083169,PO074919,V0256,45296.55,2025-06-16,Paid
INV083170,PO012554,V0226,28886.81,2023-05-19,Paid
INV083171,PO072692,V0053,80978.23,2023-11-14,Paid
INV083172,PO082304,V0029,55953.81,2023-02-20,Paid
INV083173,PO061273,V0283,46485.41,2025-11-27,Paid
INV083174,PO002199,V0289,92071.85,2023-11-22,Paid
INV083175,PO005368,V0204,171714.07,2023-04-27,Paid
INV083176,PO082491,V0184,,2024-06-09,Paid
INV083177,PO092378,V0189,220121.47,2023-10-07,Paid
INV083178,PO051795,V0205,27034.89,2023-12-27,Paid
INV083179,PO054374,V0034,,2022-02-12,Paid
INV083180,PO036500,V0223,4379.03,2024-04-22,Pending
INV083181,PO019373,V0013,103154.11,2023-05-29,Paid
INV083182,PO063250,V0228,118292.51,2022-04-27,Paid
INV083183,PO058416,V0475,175549.14,2024-04-01,Paid
INV083184,PO006475,V0140,89157.32,2022-01-16,Paid
INV083185,PO049914,,3264.43,2024-10-14,Paid
INV083186,PO063193,V0050,239979.13,2025-11-19,Overdue
INV083187,PO023787,V0060,38593.89,2023-01-26,Pending
INV083188,PO027137,V0037,148856.12,2022-05-21,Pending
INV083189,PO066464,V0026,228582.92,2024-01-30,Paid
INV083190,PO018529,V0126,64092.99,2025-04-14,Paid
INV083191,PO096192,V0130,877800.23,2023-11-28,Pending
INV083192,PO034567,V0211,69137.14,2022-11-04,Paid
INV083193,PO092250,V0443,675128.69,2024-10-27,Paid
INV083194,PO076999,V0029,32634.09,2025-06-21,Paid
INV083195,PO076900,V0080,1175.25,2025-03-12,Pending
INV083196,PO040366,V0081,59885.72,2025-05-05,Paid
INV083197,PO053400,V0460,74821.8,2023-06-15,Paid
INV083198,PO013893,V0353,673143.22,2022-07-15,Paid
INV083199,PO078550,V0341,85136.54,2024-12-30,Pending
INV083200,PO096364,V0294,39982.53,2022-06-27,Paid
INV083201,PO012452,V0156,311708.89,2023-10-24,Paid
INV083202,PO082371,V0247,182597.84,2025-02-23,Overdue
INV083203,PO025394,V0459,370660.23,2024-04-15,Paid
INV083204,PO053733,V0130,14497.77,2024-10-26,Overdue
INV083205,PO072122,V0121,199964.78,2024-03-26,Overdue
INV083206,PO030694,V0255,240202.89,2024-01-24,Paid
INV083207,PO036654,V0381,356113.78,2024-04-17,Paid
INV083208,PO084468,V0083,151040.88,2026-01-31,Paid
INV083209,PO052185,V0297,53445.68,2025-10-22,Paid
INV083210,PO094732,V0212,97660.65,2023-04-24,Paid
INV083211,PO052892,V0458,81115.31,2023-03-30,Paid
INV083212,PO017594,V0129,68622.12,2024-02-01,Paid
INV083213,PO098028,V0140,124379.74,2024-10-30,Paid
INV083214,PO078312,V0126,50609.56,2022-08-31,Overdue
INV083215,PO012512,V0378,310643.75,2024-04-23,Paid
INV083216,PO020407,V0082,241073.52,2025-04-03,Pending
INV083217,PO056820,V0221,114454.52,2022-08-04,Paid
INV083218,PO050137,V0135,166213.79,2024-08-15,Paid
INV083219,PO064350,V0280,43060.36,2025-03-26,Paid
INV083220,PO045157,V0018,21411.99,2024-09-01,Paid
INV083221,PO011006,V0306,156103.39,2025-06-23,Pending
INV083222,PO093458,V0071,273991.0,2025-07-28,Paid
INV083223,PO014200,V0116,7868.97,2023-04-17,Paid
INV083224,PO043440,V0021,41966.52,2025-04-10,Pending
INV083225,PO004645,V0459,64886.17,2023-02-18,Paid
INV083226,PO075264,V0407,134522.89,2025-05-01,Pending
INV083227,PO010630,V0197,170829.82,2022-06-19,Paid
INV083228,PO039123,V0322,170099.51,2023-06-22,Paid
INV083229,PO042880,V0032,186027.54,2022-05-21,Pending
INV083230,PO070742,V0460,12653.56,2023-09-18,Overdue
INV083231,PO038393,V0449,108097.03,2022-05-21,Pending
INV083232,PO078587,V0130,102225.88,2022-04-11,Paid
INV083233,,V0141,196491.57,2023-03-15,Paid
INV083234,PO041946,V0106,56915.25,2025-10-06,Paid
INV083235,PO086788,V0439,175164.6,2024-10-21,Paid
INV083236,PO011152,V0372,216015.97,2022-02-24,Paid
INV083237,PO065332,V0097,247757.24,2022-10-03,Paid
INV083238,PO019057,V0336,77143.66,2025-11-11,Paid
INV083239,PO027923,V0117,184031.36,2022-09-09,Paid
INV083240,PO040540,V0174,104125.97,2023-06-15,Paid
INV083241,PO077177,V0256,87023.05,2023-09-07,Paid
INV083242,PO094993,V0212,28392.83,2025-01-30,Paid
INV083243,PO093357,V0270,76957.26,2025-09-07,Paid
INV083244,PO015490,V0282,176496.35,2025-03-12,Paid
INV083245,PO044930,V0291,201451.99,2022-07-27,Pending
INV083246,PO047704,V0161,1069430.0,2023-12-21,Pending
INV083247,PO038646,V0077,102737.3,2026-01-12,Paid
INV083248,PO084827,V0450,133932.1,2022-09-06,Paid
INV083249,PO025072,V0309,143029.24,2024-11-23,Pending
INV083250,PO022907,V0092,101468.33,2022-07-16,Paid
INV083251,PO020836,V0040,39878.98,2025-08-18,Paid
INV083252,PO081292,V0368,25593.14,2024-01-06,Paid
INV083253,PO086454,V0336,226849.15,2023-06-12,Pending
INV083254,PO036828,V0090,21106.38,2024-09-07,Paid
INV083255,PO041788,V0418,870657.44,2025-05-11,Paid
INV083256,PO056861,V0049,190.38,2025-06-17,Paid
INV083257,PO086625,V0158,6860.73,2023-06-04,Pending
INV083258,PO069681,V0130,233882.39,2023-06-05,Paid
INV083259,PO084088,V0475,139760.36,2025-11-11,Pending
INV083260,PO097688,V0007,110946.31,2023-11-03,Pending
INV083261,PO014609,V0187,240171.19,2025-10-23,Paid
INV083262,PO023659,V0102,34681.25,2022-12-01,Paid
INV083263,PO046944,V0180,59616.75,2025-01-18,Pending
INV083264,PO096601,V0246,26119.61,2025-13-45,Paid
INV083265,PO009012,V0062,5432.18,2024-08-15,Paid
INV083266,PO091719,V0113,272454.57,2022-08-23,Overdue
INV083267,PO091805,V0333,20702.27,2023-01-05,Overdue
INV083268,PO099667,V0015,3845.13,2023-11-22,Paid
INV083269,PO033227,V0228,112683.49,2022-01-28,Paid
INV083270,,V0060,183175.42,2025-02-21,Paid
INV083271,PO088975,V0356,152918.41,2022-09-01,Paid
INV083272,,V0158,194993.99,2022-12-20,Paid
INV083273,PO060941,V0454,331768.04,2024-09-09,Overdue
INV083274,PO018427,V0005,49614.75,2022-03-02,Paid
INV083275,PO081171,V0071,145296.22,2025-09-27,Pending
INV083276,PO004934,V0426,29071.42,2022-12-12,Paid
INV083277,PO043932,V0108,169163.47,2024-01-23,Paid
INV083278,PO097686,V0074,41434.96,2022-05-22,Pending
INV083279,PO037532,V0243,130268.32,2024-12-06,Paid
INV083280,PO069200,V0493,126397.21,2024-10-19,Paid
INV083281,PO074866,V0461,52393.44,2025-08-12,Paid
INV083282,PO040481,V0393,162750.53,2024-04-04,Paid
INV083283,PO026738,V0402,637275.34,2024-05-14,Paid
INV083284,PO001001, V0335 ,25319.66,2022-06-29,Paid
INV083285,PO047021,V0185,58264.61,2025-10-30,Paid
INV083286,PO017840,V0204,1752.52,2025-02-21,Paid
INV083287,PO087542,V0217,253503.24,2022-03-17,Pending
INV083288,PO009587,V0144,118320.8,2024-02-05,Pending
INV083289,PO071231,V0240,138141.56,2023-03-21,Pending
INV083290,PO091674,V0249,26110.92,2024-05-05,Paid
INV083291,PO062551,V0334,283152.41,2024-05-31,Paid
INV083292,PO012033,,,2025-06-18,Paid
INV083293,PO009662,V0112,102798.39,2023-03-06,Paid
INV083294,PO037469,V0182,20007.83,2025-07-19,Paid
INV083295,PO020680,V0083,57598.36,2022-09-11,Pending
INV083296,PO095594,V0407,127702.14,2025-02-04,Paid
INV083297,PO080589,V0186,13916.85,2023-06-30,Paid
INV083298,PO077908,V0382,64528.25,2025-09-19,Pending
INV083299,PO070903,V0469,141188.39,2023-07-11,Paid
INV083300,PO001908,V0378,6804.36,2024-02-09,Paid
